DateTime,Mean_Temperature_Â°C,Humidity_Level_%,Mean_Windspeed_km/h,ATM_Pressure,ATM_Phenom_Fog,ATM_Phenom_Snow,ATM_Phenom_Rain,ATM_Phenom_Sultriness,Day_of_Week,Season
2017-12-30,4.0,69.0,5.0,1016.0,0,0,0,0,5,1
2017-12-31,3.0,85.0,3.0,1020.0,0,0,1,0,6,1
2018-01-01,3.0,94.0,5.0,1012.0,0,0,1,1,0,1
2018-01-02,6.0,72.0,8.0,1014.0,0,0,0,0,1,1
2018-01-03,4.0,73.0,6.0,1010.0,0,0,1,0,2,1
2018-01-04,6.0,75.0,6.0,1007.0,0,0,0,0,3,1
2018-01-05,5.0,89.0,5.0,1009.0,1,0,1,0,4,1
2018-01-06,7.0,99.0,4.0,1013.0,0,0,1,1,5,1
2018-01-07,8.0,99.0,7.0,1019.0,1,0,1,0,6,1
2018-01-08,11.0,93.0,15.0,1021.0,0,0,1,0,0,1
2018-01-09,11.0,89.0,11.0,1018.0,0,0,1,0,1,1
2018-01-10,8.0,91.0,7.0,1015.0,0,0,1,0,2,1
2018-01-11,7.0,94.0,5.0,1013.0,1,0,1,1,3,1
2018-01-12,7.0,83.0,6.0,1020.0,1,0,0,0,4,1
2018-01-13,4.0,88.0,5.0,1022.0,1,0,0,0,5,1
2018-01-14,3.0,93.0,4.0,1022.0,1,0,0,1,6,1
2018-01-15,3.0,98.0,5.0,1022.0,1,0,1,1,0,1
2018-01-16,4.0,96.0,5.0,1009.0,1,0,1,1,1,1
2018-01-17,5.0,74.0,9.0,1006.0,1,0,0,0,2,1
2018-01-18,6.0,57.0,7.0,1013.0,0,0,0,0,3,1
2018-01-19,6.0,69.0,6.0,1009.0,0,0,0,0,4,1
2018-01-20,4.0,83.0,6.0,1011.0,1,0,0,0,5,1
2018-01-21,7.0,60.0,10.0,1007.0,0,0,0,0,6,1
2018-01-22,6.0,59.0,7.0,1015.0,0,0,0,0,0,1
2018-01-23,4.0,80.0,6.0,1022.0,1,0,0,0,1,1
2018-01-24,6.0,77.0,7.0,1031.0,0,0,0,0,2,1
2018-01-25,6.0,90.0,4.0,1026.0,0,0,1,1,3,1
2018-01-26,6.0,95.0,6.0,1023.0,0,0,1,0,4,1
2018-01-27,7.0,96.0,8.0,1030.0,1,0,1,0,5,1
2018-01-28,4.0,100.0,4.0,1034.0,1,0,0,1,6,1
2018-01-29,4.0,100.0,3.0,1032.0,1,0,0,1,0,1
2018-01-30,2.0,100.0,6.0,1028.0,1,0,0,0,1,1
2018-01-31,6.0,100.0,4.0,1022.0,1,0,1,1,2,1
2018-02-01,6.0,100.0,8.0,1005.0,1,0,1,0,3,1
2018-02-02,6.0,94.0,7.0,1004.0,0,0,0,0,4,1
2018-02-03,5.0,82.0,6.0,1003.0,0,0,0,0,5,1
2018-02-04,4.0,79.0,5.0,1014.0,1,0,1,0,6,1
2018-02-05,5.0,80.0,8.0,1021.0,0,0,1,0,0,1
2018-02-06,4.0,91.0,7.0,1015.0,0,0,1,0,1,1
2018-02-07,5.0,86.0,6.0,1007.0,0,0,1,0,2,1
2018-02-08,6.0,85.0,5.0,1013.0,1,0,0,0,3,1
2018-02-09,7.0,80.0,6.0,1015.0,0,0,1,0,4,1
2018-02-10,6.0,80.0,8.0,1012.0,0,0,1,0,5,1
2018-02-11,5.0,82.0,5.0,1011.0,1,0,0,0,6,1
2018-02-12,5.0,76.0,8.0,1010.0,0,0,0,0,0,1
2018-02-13,4.0,67.0,5.0,1013.0,0,0,0,0,1,1
2018-02-14,3.0,58.0,5.0,1015.0,0,0,0,0,2,1
2018-02-15,3.0,63.0,4.0,1022.0,0,0,0,0,3,1
2018-02-16,4.0,70.0,5.0,1024.0,0,0,0,0,4,1
2018-02-17,6.0,70.0,5.0,1022.0,0,0,0,0,5,1
2018-02-18,5.0,85.0,7.0,1019.0,1,0,1,0,6,1
2018-02-19,5.0,68.0,6.0,1018.0,0,0,1,0,0,1
2018-02-20,4.0,69.0,4.0,1010.0,0,0,0,0,1,1
2018-02-21,5.0,68.0,6.0,1009.0,0,0,0,0,2,1
2018-02-22,4.0,78.0,4.0,1008.0,0,0,1,0,3,1
2018-02-23,3.0,94.0,5.0,1009.0,0,1,1,1,4,1
2018-02-24,6.0,81.0,4.0,1010.0,0,0,1,0,5,1
2018-02-25,2.0,75.0,20.0,1013.0,0,1,0,0,6,1
2018-02-26,-2.0,55.0,9.0,1013.0,0,0,0,0,0,1
2018-02-27,-3.0,56.0,4.0,1011.0,0,0,0,0,1,1
2018-02-28,-3.0,63.0,7.0,1016.0,0,0,0,0,2,1
2018-03-01,-2.0,94.0,5.0,1013.0,0,1,0,1,3,2
2018-03-02,0.0,94.0,8.0,999.0,0,1,1,0,4,2
2018-03-03,0.0,98.0,6.0,999.0,1,1,1,0,5,2
2018-03-04,2.0,97.0,6.0,1004.0,1,0,1,0,6,2
2018-03-05,5.0,94.0,5.0,999.0,0,0,1,1,0,2
2018-03-06,6.0,95.0,5.0,993.0,1,0,1,1,1,2
2018-03-07,6.0,94.0,7.0,999.0,1,0,1,0,2,2
2018-03-08,8.0,73.0,5.0,1009.0,1,0,0,0,3,2
2018-03-09,10.0,66.0,6.0,1015.0,0,0,0,0,4,2
2018-03-10,9.0,93.0,5.0,1014.0,0,0,1,1,5,2
2018-03-11,9.0,99.0,7.0,1004.0,0,0,1,0,6,2
2018-03-12,9.0,88.0,7.0,1002.0,0,0,1,0,0,2
2018-03-13,11.0,76.0,5.0,1006.0,1,0,0,0,1,2
2018-03-14,12.0,58.0,7.0,1010.0,0,0,0,0,2,2
2018-03-15,8.0,88.0,10.0,1005.0,0,0,1,0,3,2
2018-03-16,10.0,77.0,7.0,1002.0,0,0,1,0,4,2
2018-03-17,9.0,93.0,10.0,995.0,0,0,1,0,5,2
2018-03-18,7.0,94.0,10.0,996.0,0,0,1,0,6,2
2018-03-19,4.0,91.0,10.0,1001.0,0,0,1,0,0,2
2018-03-20,6.0,78.0,9.0,1006.0,0,0,1,0,1,2
2018-03-21,6.0,64.0,8.0,1018.0,0,0,1,0,2,2
2018-03-22,6.0,55.0,8.0,1014.0,0,0,0,0,3,2
2018-03-23,7.0,61.0,7.0,1003.0,0,0,0,0,4,2
2018-03-24,8.0,59.0,11.0,1004.0,0,0,0,0,5,2
2018-03-25,9.0,54.0,8.0,1007.0,0,0,0,0,6,2
2018-03-26,10.0,58.0,6.0,1010.0,0,0,0,0,0,2
2018-03-27,11.0,56.0,5.0,1012.0,0,0,0,0,1,2
2018-03-28,11.0,67.0,6.0,1010.0,0,0,0,0,2,2
2018-03-29,12.0,80.0,7.0,1006.0,0,0,1,0,3,2
2018-03-30,13.0,74.0,12.0,1005.0,0,0,1,0,4,2
2018-03-31,11.0,75.0,10.0,997.0,0,0,1,0,5,2
2018-04-01,13.0,47.0,11.0,1005.0,0,0,0,0,6,2
2018-04-02,12.0,51.0,6.0,1015.0,0,0,0,0,0,2
2018-04-03,12.0,66.0,4.0,1017.0,0,0,1,0,1,2
2018-04-04,10.0,95.0,8.0,1015.0,0,0,1,0,2,2
2018-04-05,13.0,81.0,10.0,1014.0,0,0,1,0,3,2
2018-04-06,14.0,72.0,6.0,1019.0,0,0,0,0,4,2
2018-04-07,15.0,67.0,6.0,1018.0,0,0,0,0,5,2
2018-04-08,15.0,60.0,10.0,1015.0,0,0,0,0,6,2
2018-04-09,13.0,79.0,6.0,1010.0,0,0,1,0,0,2
2018-04-10,11.0,92.0,7.0,1009.0,0,0,1,0,1,2
2018-04-11,11.0,89.0,8.0,1008.0,0,0,1,0,2,2
2018-04-12,11.0,88.0,12.0,1005.0,0,0,1,0,3,2
2018-04-13,12.0,81.0,5.0,1013.0,0,0,1,0,4,2
2018-04-14,14.0,69.0,4.0,1020.0,0,0,0,0,5,2
2018-04-15,14.0,74.0,4.0,1013.0,0,0,1,0,6,2
2018-04-16,17.0,67.0,4.0,1011.0,0,0,0,0,0,2
2018-04-17,18.0,66.0,7.0,1020.0,0,0,0,0,1,2
2018-04-18,19.0,62.0,7.0,1027.0,0,0,0,0,2,2
2018-04-19,19.0,57.0,6.0,1027.0,0,0,0,0,3,2
2018-04-20,20.0,55.0,5.0,1024.0,0,0,0,0,4,2
2018-04-21,21.0,54.0,5.0,1019.0,0,0,0,0,5,2
2018-04-22,20.0,52.0,6.0,1017.0,0,0,0,0,6,2
2018-04-23,20.0,56.0,6.0,1016.0,0,0,0,0,0,2
2018-04-24,21.0,53.0,7.0,1016.0,0,0,0,0,1,2
2018-04-25,22.0,48.0,9.0,1015.0,0,0,0,0,2,2
2018-04-26,21.0,58.0,9.0,1011.0,0,0,0,0,3,2
2018-04-27,19.0,63.0,14.0,1014.0,0,0,0,0,4,2
2018-04-28,20.0,62.0,7.0,1013.0,0,0,1,0,5,2
2018-04-29,21.0,59.0,13.0,1009.0,0,0,1,0,6,2
2018-04-30,18.0,47.0,12.0,1009.0,0,0,1,0,0,2
2018-05-01,15.0,56.0,10.0,1012.0,0,0,1,0,1,2
2018-05-02,13.0,89.0,5.0,1010.0,0,0,1,0,2,2
2018-05-03,15.0,91.0,7.0,1006.0,0,0,1,0,3,2
2018-05-04,18.0,83.0,9.0,1010.0,0,0,1,0,4,2
2018-05-05,19.0,71.0,6.0,1016.0,0,0,0,0,5,2
2018-05-06,20.0,75.0,7.0,1016.0,1,0,0,0,6,2
2018-05-07,20.0,66.0,9.0,1015.0,0,0,1,0,0,2
2018-05-08,20.0,67.0,8.0,1009.0,0,0,1,0,1,2
2018-05-09,18.0,78.0,8.0,1007.0,0,0,1,0,2,2
2018-05-10,20.0,69.0,5.0,1010.0,0,0,0,0,3,2
2018-05-11,20.0,72.0,7.0,1015.0,0,0,1,0,4,2
2018-05-12,20.0,75.0,5.0,1014.0,0,0,1,0,5,2
2018-05-13,19.0,68.0,10.0,1010.0,0,0,1,0,6,2
2018-05-14,15.0,65.0,10.0,1010.0,0,0,1,0,0,2
2018-05-15,14.0,72.0,11.0,1010.0,0,0,1,0,1,2
2018-05-16,16.0,74.0,7.0,1012.0,0,0,1,0,2,2
2018-05-17,19.0,69.0,7.0,1015.0,1,0,1,0,3,2
2018-05-18,20.0,63.0,7.0,1016.0,0,0,1,0,4,2
2018-05-19,20.0,62.0,9.0,1016.0,0,0,0,0,5,2
2018-05-20,19.0,69.0,9.0,1016.0,0,0,1,0,6,2
2018-05-21,19.0,72.0,8.0,1015.0,0,0,1,0,0,2
2018-05-22,17.0,85.0,6.0,1014.0,0,0,1,0,1,2
2018-05-23,20.0,73.0,5.0,1016.0,0,0,1,0,2,2
2018-05-24,22.0,67.0,5.0,1016.0,0,0,0,0,3,2
2018-05-25,24.0,60.0,5.0,1015.0,0,0,0,0,4,2
2018-05-26,24.0,64.0,7.0,1018.0,0,0,0,0,5,2
2018-05-27,24.0,65.0,8.0,1018.0,0,0,0,0,6,2
2018-05-28,22.0,72.0,9.0,1018.0,0,0,1,0,0,2
2018-05-29,22.0,75.0,6.0,1016.0,0,0,1,0,1,2
2018-05-30,23.0,75.0,7.0,1015.0,0,0,1,0,2,2
2018-05-31,22.0,74.0,7.0,1016.0,0,0,0,0,3,2
2018-06-01,23.0,62.0,10.0,1017.0,0,0,0,0,4,3
2018-06-02,23.0,62.0,8.0,1017.0,0,0,0,0,5,3
2018-06-03,24.0,60.0,6.0,1016.0,0,0,1,0,6,3
2018-06-04,21.0,81.0,7.0,1011.0,0,0,1,0,0,3
2018-06-05,23.0,68.0,8.0,1009.0,0,0,0,0,1,3
2018-06-06,23.0,62.0,10.0,1013.0,0,0,0,0,2,3
2018-06-07,23.0,61.0,9.0,1015.0,0,0,1,0,3,3
2018-06-08,21.0,76.0,6.0,1013.0,0,0,1,0,4,3
2018-06-09,23.0,67.0,9.0,1011.0,0,0,0,0,5,3
2018-06-10,26.0,60.0,10.0,1011.0,0,0,0,0,6,3
2018-06-11,25.0,67.0,6.0,1010.0,0,0,1,0,0,3
2018-06-12,24.0,70.0,8.0,1006.0,0,0,1,0,1,3
2018-06-13,21.0,78.0,7.0,1005.0,0,0,1,0,2,3
2018-06-14,22.0,68.0,6.0,1008.0,0,0,1,0,3,3
2018-06-15,23.0,61.0,10.0,1011.0,0,0,0,0,4,3
2018-06-16,24.0,52.0,8.0,1012.0,0,0,0,0,5,3
2018-06-17,25.0,55.0,6.0,1013.0,0,0,0,0,6,3
2018-06-18,25.0,57.0,9.0,1016.0,0,0,1,0,0,3
2018-06-19,26.0,56.0,8.0,1019.0,0,0,0,0,1,3
2018-06-20,27.0,53.0,8.0,1019.0,0,0,0,0,2,3
2018-06-21,26.0,62.0,5.0,1016.0,0,0,0,0,3,3
2018-06-22,26.0,60.0,16.0,1012.0,0,0,0,0,4,3
2018-06-23,24.0,46.0,11.0,1019.0,0,0,0,0,5,3
2018-06-24,22.0,48.0,9.0,1017.0,0,0,0,0,6,3
2018-06-25,22.0,58.0,12.0,1016.0,0,0,0,0,0,3
2018-06-26,23.0,48.0,9.0,1018.0,0,0,0,0,1,3
2018-06-27,24.0,50.0,9.0,1014.0,0,0,0,0,2,3
2018-06-28,24.0,45.0,9.0,1011.0,0,0,0,0,3,3
2018-06-29,28.0,38.0,8.0,1010.0,0,0,0,0,4,3
2018-06-30,27.0,48.0,8.0,1009.0,0,0,0,0,5,3
2018-07-01,27.0,57.0,10.0,1011.0,0,0,0,0,6,3
2018-07-02,26.0,61.0,10.0,1013.0,0,0,0,0,0,3
2018-07-03,27.0,56.0,9.0,1013.0,0,0,1,0,1,3
2018-07-04,25.0,70.0,9.0,1015.0,0,0,1,0,2,3
2018-07-05,24.0,72.0,9.0,1013.0,0,0,1,0,3,3
2018-07-06,24.0,68.0,7.0,1013.0,0,0,1,0,4,3
2018-07-07,26.0,64.0,6.0,1016.0,0,0,0,0,5,3
2018-07-08,25.0,62.0,8.0,1016.0,0,0,0,0,6,3
2018-07-09,26.0,53.0,10.0,1015.0,0,0,0,0,0,3
2018-07-10,26.0,55.0,9.0,1012.0,0,0,0,0,1,3
2018-07-11,23.0,76.0,14.0,1011.0,0,0,1,0,2,3
2018-07-12,24.0,74.0,9.0,1014.0,0,0,0,0,3,3
2018-07-13,26.0,67.0,6.0,1016.0,0,0,0,0,4,3
2018-07-14,27.0,65.0,7.0,1016.0,0,0,1,0,5,3
2018-07-15,26.0,69.0,6.0,1014.0,0,0,1,0,6,3
2018-07-16,23.0,74.0,10.0,1012.0,0,0,1,0,0,3
2018-07-17,26.0,63.0,7.0,1011.0,0,0,0,0,1,3
2018-07-18,28.0,51.0,6.0,1013.0,0,0,0,0,2,3
2018-07-19,27.0,51.0,7.0,1012.0,0,0,0,0,3,3
2018-07-20,27.0,65.0,8.0,1012.0,0,0,1,0,4,3
2018-07-21,21.0,83.0,8.0,1012.0,0,0,1,0,5,3
2018-07-22,24.0,71.0,6.0,1010.0,1,0,1,0,6,3
2018-07-23,25.0,67.0,7.0,1011.0,0,0,1,0,0,3
2018-07-24,27.0,61.0,7.0,1013.0,0,0,0,0,1,3
2018-07-25,27.0,60.0,6.0,1012.0,0,0,1,0,2,3
2018-07-26,27.0,68.0,10.0,1011.0,0,0,1,0,3,3
2018-07-27,26.0,70.0,7.0,1012.0,0,0,1,0,4,3
2018-07-28,26.0,70.0,6.0,1011.0,0,0,1,0,5,3
2018-07-29,26.0,67.0,5.0,1013.0,0,0,0,0,6,3
2018-07-30,28.0,66.0,5.0,1014.0,0,0,0,0,0,3
2018-07-31,29.0,66.0,5.0,1014.0,0,0,0,0,1,3
2018-08-01,29.0,62.0,8.0,1015.0,0,0,1,0,2,3
2018-08-02,27.0,63.0,9.0,1016.0,0,0,0,0,3,3
2018-08-03,28.0,63.0,7.0,1017.0,0,0,0,0,4,3
2018-08-04,29.0,63.0,8.0,1015.0,0,0,1,0,5,3
2018-08-05,29.0,63.0,6.0,1015.0,0,0,1,0,6,3
2018-08-06,29.0,65.0,7.0,1015.0,0,0,0,0,0,3
2018-08-07,28.0,56.0,9.0,1014.0,0,0,1,0,1,3
2018-08-08,28.0,64.0,7.0,1014.0,0,0,0,0,2,3
2018-08-09,26.0,69.0,7.0,1016.0,0,0,1,0,3,3
2018-08-10,26.0,67.0,6.0,1018.0,0,0,1,0,4,3
2018-08-11,27.0,64.0,7.0,1017.0,0,0,1,0,5,3
2018-08-12,25.0,71.0,10.0,1017.0,0,0,1,0,6,3
2018-08-13,24.0,77.0,6.0,1013.0,0,0,1,0,0,3
2018-08-14,23.0,73.0,5.0,1011.0,0,0,0,0,1,3
2018-08-15,24.0,68.0,6.0,1016.0,0,0,1,0,2,3
2018-08-16,25.0,61.0,8.0,1016.0,0,0,0,0,3,3
2018-08-17,25.0,62.0,5.0,1014.0,0,0,0,0,4,3
2018-08-18,26.0,64.0,5.0,1017.0,0,0,0,0,5,3
2018-08-19,26.0,63.0,4.0,1018.0,0,0,0,0,6,3
2018-08-20,29.0,52.0,6.0,1015.0,0,0,0,0,0,3
2018-08-21,26.0,61.0,4.0,1016.0,0,0,0,0,1,3
2018-08-22,27.0,61.0,5.0,1016.0,0,0,0,0,2,3
2018-08-23,27.0,59.0,7.0,1013.0,0,0,1,0,3,3
2018-08-24,26.0,61.0,7.0,1010.0,0,0,1,0,4,3
2018-08-25,20.0,89.0,12.0,1008.0,0,0,1,0,5,3
2018-08-26,20.0,72.0,9.0,1010.0,1,0,0,0,6,3
2018-08-27,20.0,59.0,7.0,1016.0,0,0,0,0,0,3
2018-08-28,22.0,68.0,4.0,1018.0,0,0,0,0,1,3
2018-08-29,23.0,61.0,5.0,1016.0,0,0,0,0,2,3
2018-08-30,25.0,64.0,6.0,1014.0,0,0,0,0,3,3
2018-08-31,21.0,75.0,13.0,1014.0,0,0,1,0,4,3
2018-09-01,19.0,86.0,5.0,1015.0,0,0,1,0,5,4
2018-09-02,19.0,82.0,7.0,1016.0,0,0,1,0,6,4
2018-09-03,21.0,72.0,6.0,1014.0,0,0,1,0,0,4
2018-09-04,21.0,74.0,5.0,1013.0,0,0,0,0,1,4
2018-09-05,22.0,70.0,5.0,1015.0,0,0,0,0,2,4
2018-09-06,22.0,72.0,6.0,1012.0,0,0,1,0,3,4
2018-09-07,21.0,78.0,5.0,1012.0,1,0,1,0,4,4
2018-09-08,23.0,73.0,5.0,1018.0,0,0,0,0,5,4
2018-09-09,23.0,71.0,4.0,1020.0,0,0,0,0,6,4
2018-09-10,24.0,73.0,4.0,1021.0,0,0,0,0,0,4
2018-09-11,24.0,72.0,4.0,1023.0,0,0,0,0,1,4
2018-09-12,24.0,73.0,4.0,1022.0,0,0,0,0,2,4
2018-09-13,24.0,70.0,6.0,1015.0,0,0,1,0,3,4
2018-09-14,24.0,73.0,6.0,1015.0,0,0,0,0,4,4
2018-09-15,23.0,75.0,7.0,1019.0,0,0,0,0,5,4
2018-09-16,24.0,72.0,8.0,1022.0,0,0,0,0,6,4
2018-09-17,22.0,76.0,6.0,1021.0,0,0,0,0,0,4
2018-09-18,23.0,76.0,4.0,1019.0,0,0,0,0,1,4
2018-09-19,22.0,78.0,4.0,1019.0,1,0,0,0,2,4
2018-09-20,23.0,73.0,4.0,1019.0,0,0,0,0,3,4
2018-09-21,24.0,68.0,4.0,1015.0,1,0,0,0,4,4
2018-09-22,25.0,66.0,6.0,1015.0,0,0,0,0,5,4
2018-09-23,23.0,67.0,7.0,1017.0,0,0,0,0,6,4
2018-09-24,24.0,50.0,17.0,1016.0,0,0,0,0,0,4
2018-09-25,18.0,46.0,11.0,1031.0,0,0,0,0,1,4
2018-09-26,15.0,51.0,9.0,1037.0,0,0,0,0,2,4
2018-09-27,15.0,66.0,3.0,1030.0,1,0,0,0,3,4
2018-09-28,17.0,67.0,4.0,1018.0,1,0,0,0,4,4
2018-09-29,19.0,55.0,8.0,1018.0,0,0,0,0,5,4
2018-09-30,18.0,55.0,8.0,1018.0,0,0,0,0,6,4
2018-10-01,14.0,85.0,7.0,1010.0,0,0,1,0,0,4
2018-10-02,14.0,72.0,5.0,1017.0,1,0,0,0,1,4
2018-10-03,15.0,71.0,4.0,1021.0,0,0,0,0,2,4
2018-10-04,17.0,68.0,5.0,1025.0,1,0,0,0,3,4
2018-10-05,16.0,68.0,5.0,1023.0,1,0,1,0,4,4
2018-10-06,17.0,77.0,5.0,1018.0,0,0,1,0,5,4
2018-10-07,16.0,82.0,4.0,1014.0,1,0,0,0,6,4
2018-10-08,18.0,75.0,4.0,1019.0,0,0,0,0,0,4
2018-10-09,18.0,78.0,4.0,1021.0,0,0,0,0,1,4
2018-10-10,19.0,73.0,9.0,1021.0,0,0,0,0,2,4
2018-10-11,17.0,79.0,9.0,1021.0,0,0,1,0,3,4
2018-10-12,19.0,81.0,6.0,1025.0,0,0,1,0,4,4
2018-10-13,16.0,88.0,4.0,1024.0,1,0,1,0,5,4
2018-10-14,16.0,78.0,5.0,1020.0,1,0,1,0,6,4
2018-10-15,17.0,75.0,7.0,1019.0,1,0,1,0,0,4
2018-10-16,18.0,71.0,6.0,1020.0,0,0,0,0,1,4
2018-10-17,18.0,75.0,4.0,1019.0,0,0,0,0,2,4
2018-10-18,17.0,77.0,3.0,1017.0,0,0,0,0,3,4
2018-10-19,17.0,79.0,4.0,1018.0,1,0,0,0,4,4
2018-10-20,17.0,79.0,4.0,1022.0,1,0,0,0,5,4
2018-10-21,15.0,79.0,11.0,1020.0,1,0,0,0,6,4
2018-10-22,13.0,61.0,5.0,1023.0,0,0,0,0,0,4
2018-10-23,12.0,71.0,5.0,1023.0,0,0,0,0,1,4
2018-10-24,21.0,43.0,19.0,1012.0,0,0,0,0,2,4
2018-10-25,17.0,71.0,9.0,1015.0,0,0,0,0,3,4
2018-10-26,16.0,86.0,7.0,1013.0,0,0,1,0,4,4
2018-10-27,15.0,94.0,14.0,1002.0,0,0,1,0,5,4
2018-10-28,16.0,94.0,13.0,998.0,0,0,1,0,6,4
2018-10-29,15.0,90.0,23.0,994.0,0,0,1,0,0,4
2018-10-30,14.0,65.0,13.0,1006.0,0,0,0,0,1,4
2018-10-31,13.0,79.0,10.0,1020.0,0,0,1,0,2,4
2018-11-01,12.0,92.0,10.0,1017.0,0,0,1,0,3,4
2018-11-02,13.0,95.0,4.0,1019.0,0,0,1,1,4,4
2018-11-03,14.0,93.0,5.0,1022.0,1,0,1,1,5,4
2018-11-04,15.0,89.0,5.0,1016.0,1,0,1,0,6,4
2018-11-05,15.0,91.0,9.0,1014.0,0,0,1,0,0,4
2018-11-06,16.0,90.0,16.0,1014.0,0,0,1,0,1,4
2018-11-07,15.0,90.0,6.0,1016.0,0,0,1,0,2,4
2018-11-08,14.0,92.0,5.0,1021.0,0,0,1,1,3,4
2018-11-09,14.0,93.0,4.0,1019.0,0,0,1,1,4,4
2018-11-10,13.0,95.0,10.0,1016.0,1,0,1,0,5,4
2018-11-11,13.0,95.0,8.0,1020.0,0,0,1,0,6,4
2018-11-12,14.0,96.0,5.0,1026.0,0,0,1,1,0,4
2018-11-13,14.0,93.0,6.0,1027.0,1,0,1,0,1,4
2018-11-14,14.0,94.0,5.0,1028.0,1,0,0,1,2,4
2018-11-15,13.0,93.0,4.0,1026.0,1,0,0,1,3,4
2018-11-16,11.0,73.0,11.0,1026.0,0,0,0,0,4,4
2018-11-17,9.0,67.0,5.0,1026.0,0,0,0,0,5,4
2018-11-18,6.0,63.0,6.0,1021.0,0,0,0,0,6,4
2018-11-19,5.0,72.0,10.0,1010.0,0,0,1,0,0,4
2018-11-20,5.0,91.0,6.0,1008.0,0,0,1,0,1,4
2018-11-21,4.0,95.0,6.0,1014.0,1,0,1,0,2,4
2018-11-22,9.0,90.0,3.0,1019.0,0,0,0,1,3,4
2018-11-23,9.0,96.0,6.0,1021.0,0,0,1,0,4,4
2018-11-24,9.0,95.0,6.0,1015.0,0,0,1,0,5,4
2018-11-25,9.0,91.0,5.0,1008.0,0,0,1,1,6,4
2018-11-26,10.0,87.0,6.0,1000.0,0,0,1,0,0,4
2018-11-27,9.0,85.0,5.0,1008.0,0,0,0,0,1,4
2018-11-28,6.0,81.0,4.0,1019.0,1,0,0,0,2,4
2018-11-29,5.0,85.0,6.0,1025.0,1,0,0,0,3,4
2018-11-30,3.0,92.0,4.0,1021.0,1,0,0,1,4,4
2018-12-01,3.0,96.0,3.0,1020.0,1,0,0,1,5,1
2018-12-02,4.0,91.0,6.0,1019.0,1,0,0,0,6,1
2018-12-03,7.0,85.0,5.0,1014.0,0,0,1,0,0,1
2018-12-04,8.0,87.0,6.0,1015.0,1,0,0,0,1,1
2018-12-05,6.0,90.0,5.0,1024.0,1,1,0,1,2,1
2018-12-06,7.0,94.0,4.0,1024.0,1,0,0,1,3,1
2018-12-07,5.0,100.0,4.0,1020.0,1,0,1,1,4,1
2018-12-08,10.0,62.0,12.0,1013.0,0,0,1,0,5,1
2018-12-09,7.0,75.0,8.0,1010.0,0,0,0,0,6,1
2018-12-10,7.0,58.0,13.0,1015.0,0,0,0,0,0,1
2018-12-11,7.0,56.0,9.0,1018.0,0,0,0,0,1,1
2018-12-12,1.0,82.0,3.0,1019.0,0,0,0,0,2,1
2018-12-13,2.0,72.0,4.0,1017.0,0,0,0,0,3,1
2018-12-14,0.0,89.0,2.0,1017.0,0,0,0,0,4,1
2018-12-15,-2.0,92.0,3.0,1019.0,1,0,0,1,5,1
2018-12-16,1.0,87.0,3.0,1019.0,0,0,1,0,6,1
2018-12-17,3.0,88.0,7.0,1022.0,0,0,0,0,0,1
2018-12-18,0.0,100.0,6.0,1028.0,1,0,0,0,1,1
2018-12-19,2.0,97.0,5.0,1024.0,1,1,1,1,2,1
2018-12-20,3.0,93.0,7.0,1023.0,0,0,1,0,3,1
2018-12-21,2.0,94.0,8.0,1026.0,1,0,0,0,4,1
2018-12-22,5.0,90.0,6.0,1021.0,1,0,0,0,5,1
2018-12-23,3.0,100.0,4.0,1023.0,1,0,0,1,6,1
2018-12-24,5.0,90.0,10.0,1018.0,1,0,0,0,0,1
2018-12-25,2.0,92.0,6.0,1029.0,1,0,0,0,1,1
2018-12-26,1.0,100.0,7.0,1031.0,1,0,0,0,2,1
2018-12-27,2.0,97.0,5.0,1028.0,1,0,0,1,3,1
2018-12-28,3.0,91.0,3.0,1024.0,1,0,0,1,4,1
2018-12-29,4.0,87.0,4.0,1026.0,1,0,0,0,5,1
2018-12-30,5.0,76.0,10.0,1024.0,1,0,0,0,6,1
